dist_km,soc_pct,net_energy_kwh,phase,cum_used_kwh,cum_charged_kwh,stop_code,charge_kwh,charge_duration_sec,candidate_name,event_type,start_sec,end_sec,block_id,mode
70.0,77.84631453056065,439.053213952362,drive,68.54678604763802,0.0,,0.0,0.0,,,,,2161063,medium
93.5,71.48761824409827,403.1901668967142,drive,104.40983310328586,0.0,,0.0,0.0,,,,,2161063,medium
116.5,67.67879070739487,381.70837958970696,drive,125.89162041029306,0.0,,0.0,0.0,,,,,2161063,medium
140.0,61.29706396336297,345.71544075336715,drive,161.88455924663288,0.0,,0.0,0.0,,,,,2161063,medium
162.5,57.564922953206434,324.66616545608423,drive,182.9338345439158,0.0,,0.0,0.0,,,,,2161063,medium
184.5,51.183196209174554,288.6732266197444,drive,218.9267733802556,0.0,,0.0,0.0,,,,,2161063,medium
193.0,50.50779133405698,284.86394312408135,drive,222.73605687591868,0.0,,0.0,0.0,,,,,2161063,medium
197.5,49.53041678767597,279.3515506824924,drive,228.24844931750764,0.0,,0.0,0.0,,,,,2161063,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2161063,heavy
17.5,86.75953061387632,489.32375266226245,drive,18.27624733773756,0.0,,0.0,0.0,,,,,2161063,heavy
47.0,77.83827788815131,439.00788728917337,drive,68.59211271082664,0.0,,0.0,0.0,,,,,2161063,heavy
70.0,71.90935956048499,405.5687879211353,drive,102.03121207886471,0.0,,0.0,0.0,,,,,2161063,heavy
93.5,62.988106834759975,355.25292254804623,drive,152.3470774519538,0.0,,0.0,0.0,,,,,2161063,heavy
116.5,56.74476142564939,320.0404544406626,drive,187.55954555933744,0.0,,0.0,0.0,,,,,2161063,heavy
116.5,62.94495035379347,355.0095199953952,charge,187.55954555933744,34.969065554732595,50405,34.969065554732595,480.0,Burrard Station,in_service_layover,76470.0,76950.0,2161063,heavy
140.0,53.74861524467316,303.14218997995664,drive,239.42687557477598,34.969065554732595,,0.0,0.0,,,,,2161063,heavy
162.5,47.529452016445504,268.06610937275263,drive,274.50295618198,34.969065554732595,,0.0,0.0,,,,,2161063,heavy
162.5,55.28258312521959,311.7937688262385,charge,274.50295618198,78.69672500821844,50405,43.72765945348584,600.0,Burrard Station,in_service_layover,83610.0,84210.0,2161063,heavy
184.5,46.086248016099276,259.92643881079994,drive,326.3702861974185,78.69672500821844,,0.0,0.0,,,,,2161063,heavy
193.0,44.5424341168368,251.21932841895955,drive,335.0773965892589,78.69672500821844,,0.0,0.0,,,,,2161063,heavy
197.5,43.221521216095724,243.76937965877988,drive,342.5273453494386,78.69672500821844,,0.0,0.0,,,,,2161063,heavy
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2161064,medium
13.5,87.35304384659767,492.67116729481086,drive,14.928832705189166,0.0,,0.0,0.0,,,,,2161064,medium
15.966666666666667,85.61771659448088,482.8839215928722,drive,24.71607840712781,0.0,,0.0,0.0,,,,,2161064,medium
39.96666666666667,82.94661218497974,467.8188927232857,drive,39.78110727671429,0.0,,0.0,0.0,,,,,2161064,medium
58.46666666666667,77.90341918203592,439.37528418668256,drive,68.22471581331746,0.0,,0.0,0.0,,,,,2161064,medium
69.46666666666667,77.97355529737862,439.7708518772155,drive,67.82914812278453,0.0,,0.0,0.0,,,,,2161064,medium
81.96666666666667,72.94379266542151,411.4029906329773,drive,96.19700936702267,0.0,,0.0,0.0,,,,,2161064,medium
101.96666666666667,71.18169913300181,401.46478311013027,drive,106.13521688986974,0.0,,0.0,0.0,,,,,2161064,medium
122.46666666666667,64.98986181038389,366.5428206105652,drive,141.05717938943488,0.0,,0.0,0.0,,,,,2161064,medium
142.96666666666667,63.22776827796419,356.60461308771806,drive,150.99538691228196,0.0,,0.0,0.0,,,,,2161064,medium
151.96666666666667,60.96517979973556,343.8436140705086,drive,163.75638592949144,0.0,,0.0,0.0,,,,,2161064,medium
160.96666666666667,59.03942676329357,332.9823669449757,drive,174.61763305502433,0.0,,0.0,0.0,,,,,2161064,medium
184.46666666666667,52.84758944067563,298.06040444541054,drive,209.53959555458945,0.0,,0.0,0.0,,,,,2161064,medium
207.96666666666667,51.11084179635008,288.26514773141446,drive,219.33485226858554,0.0,,0.0,0.0,,,,,2161064,medium
231.96666666666667,44.91900447373215,253.34318523184936,drive,254.25681476815066,0.0,,0.0,0.0,,,,,2161064,medium
255.96666666666667,43.182256829406604,243.54792851785328,drive,264.05207148214674,0.0,,0.0,0.0,,,,,2161064,medium
279.9666666666667,36.990419506788676,208.62596601828812,drive,298.9740339817119,0.0,,0.0,0.0,,,,,2161064,medium
295.4666666666667,36.47657129203386,205.727862087071,drive,301.872137912929,0.0,,0.0,0.0,,,,,2161064,medium
320.4666666666667,30.117875005571477,169.86481503142318,drive,337.73518496857685,0.0,,0.0,0.0,,,,,2161064,medium
343.9666666666667,26.473105639744187,149.30831580815732,drive,358.2916841918427,0.0,,0.0,0.0,,,,,2161064,medium
366.9666666666667,20.114409353281808,113.44526875250949,drive,394.15473124749053,0.0,,0.0,0.0,,,,,2161064,medium
389.9666666666667,16.305581816578403,91.96348144550228,drive,415.63651855449774,0.0,,0.0,0.0,,,,,2161064,medium
412.9666666666667,9.923855072546518,55.970542609162464,drive,451.62945739083756,0.0,,0.0,0.0,,,,,2161064,medium
434.9666666666667,6.1917140623899725,34.92126731187955,drive,472.6787326881205,0.0,,0.0,0.0,,,,,2161064,medium
456.4666666666667,-0.19001268164191218,-1.071671524460271,drive,508.6716715244603,0.0,,0.0,0.0,,,,,2161064,medium
464.9666666666667,-0.8654175567594785,-4.880955020123338,drive,512.4809550201234,0.0,,0.0,0.0,,,,,2161064,medium
473.9666666666667,-3.7486645998849655,-21.142468343351084,drive,528.7424683433511,0.0,,0.0,0.0,,,,,2161064,medium
482.9666666666667,-6.550202843497053,-36.943144037323236,drive,544.5431440373233,0.0,,0.0,0.0,,,,,2161064,medium
487.4666666666667,-7.589519505443093,-42.804890010698955,drive,550.404890010699,0.0,,0.0,0.0,,,,,2161064,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2161064,heavy
13.5,86.5337414652823,488.05030186419214,drive,19.549698135807898,0.0,,0.0,0.0,,,,,2161064,heavy
15.966666666666667,84.22471602424714,475.02739837675387,drive,32.57260162324616,0.0,,0.0,0.0,,,,,2161064,heavy
39.96666666666667,79.67661085224414,449.3760852066569,drive,58.2239147933431,0.0,,0.0,0.0,,,,,2161064,heavy
58.46666666666667,72.8681563902141,410.9764020408075,drive,96.62359795919252,0.0,,0.0,0.0,,,,,2161064,heavy
69.46666666666667,72.16605776794651,407.01656581121836,drive,100.58343418878165,0.0,,0.0,0.0,,,,,2161064,heavy
81.96666666666667,65.55577426292359,369.7345668428891,drive,137.86543315711094,0.0,,0.0,0.0,,,,,2161064,heavy
101.96666666666667,62.0433852443797,349.9246927783015,drive,157.67530722169852,0.0,,0.0,0.0,,,,,2161064,heavy
122.46666666666667,53.48100078403528,301.632844421959,drive,205.96715557804097,0.0,,0.0,0.0,,,,,2161064,heavy
142.96666666666667,49.96861176549139,281.82297035737145,drive,225.77702964262855,0.0,,0.0,0.0,,,,,2161064,heavy
142.96666666666667,56.99200779149338,321.43492394402267,charge,225.77702964262855,39.611953586651225,60256,39.611953586651225,540.0,Phibbs Exchange,in_service_layover,42390.0,42930.0,2161064,heavy
151.96666666666667,53.772739782160414,303.2782523713847,drive,243.9337012152665,39.611953586651225,,0.0,0.0,,,,,2161064,heavy
160.96666666666667,50.92834943215817,287.23589079737206,drive,259.9760627892792,39.611953586651225,,0.0,0.0,,,,,2161064,heavy
160.96666666666667,56.389396260202105,318.0361949075399,charge,259.9760627892792,70.41225769681904,60253,30.800304110167815,420.0,Phibbs Exchange,in_service_layover,45570.0,45990.0,2161064,heavy
184.46666666666667,47.827011799857694,269.7443465511974,drive,308.26791114562167,70.41225769681904,,0.0,0.0,,,,,2161064,heavy
207.96666666666667,44.3412024085951,250.08438158447638,drive,327.9278761123427,70.41225769681904,,0.0,0.0,,,,,2161064,heavy
207.96666666666667,49.69104967611608,280.2575201732947,charge,327.9278761123427,100.58539628563739,60256,30.173138588818347,420.0,Phibbs Exchange,in_service_layover,52890.0,53310.0,2161064,heavy
231.96666666666667,41.128665215771676,231.96567181695224,drive,376.2197244686852,100.58539628563739,,0.0,0.0,,,,,2161064,heavy
255.96666666666667,37.642855824509084,212.30570685023122,drive,395.8796894354062,100.58539628563739,,0.0,0.0,,,,,2161064,heavy
255.96666666666667,45.23300685303992,255.1141586511451,charge,395.8796894354062,143.39384808655126,60256,42.80845180091387,600.0,Phibbs Exchange,in_service_layover,59790.0,60390.0,2161064,heavy
279.9666666666667,36.670622392695506,206.8223102948026,drive,444.1715377917487,143.39384808655126,,0.0,0.0,,,,,2161064,heavy
295.4666666666667,35.30862709422634,199.1406568114365,drive,451.8531912751148,143.39384808655126,,0.0,0.0,,,,,2161064,heavy
295.4666666666667,39.08099084331854,220.4167883563165,charge,451.8531912751148,164.66997963143126,50405,21.276131544880002,300.0,Burrard Station,interline_end,64830.0,65130.0,2161064,heavy
320.4666666666667,30.15973811759352,170.1009229832274,drive,502.1690566482039,164.66997963143126,,0.0,0.0,,,,,2161064,heavy
343.9666666666667,24.2308197899272,136.6618236151893,drive,535.608156016242,164.66997963143126,,0.0,0.0,,,,,2161064,heavy
366.9666666666667,15.309567064202184,86.34595824210021,drive,585.9240213893311,164.66997963143126,,0.0,0.0,,,,,2161064,heavy
389.9666666666667,9.066221655091612,51.13349013471657,drive,621.1364894967147,164.66997963143126,,0.0,0.0,,,,,2161064,heavy
412.9666666666667,-0.130113454028696,-0.7338398807220301,drive,673.0038195121533,164.66997963143126,,0.0,0.0,,,,,2161064,heavy
434.9666666666667,-6.349276682256357,-35.80992048792598,drive,708.0799001193573,164.66997963143126,,0.0,0.0,,,,,2161064,heavy
456.4666666666667,-15.545611791376665,-87.67725050336446,drive,759.9472301347957,164.66997963143126,,0.0,0.0,,,,,2161064,heavy
464.9666666666667,-17.08942569063915,-96.38436089520485,drive,768.6543405266361,164.66997963143126,,0.0,0.0,,,,,2161064,heavy
473.9666666666667,-21.262370680869623,-119.91977064010473,drive,792.189750271536,164.66997963143126,,0.0,0.0,,,,,2161064,heavy
482.9666666666667,-25.51166312175373,-143.8857800066911,drive,816.1557596381224,164.66997963143126,,0.0,0.0,,,,,2161064,heavy
487.4666666666667,-26.873733490123165,-151.56785688429466,drive,823.8378365157259,164.66997963143126,,0.0,0.0,,,,,2161064,heavy
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2161065,medium
15.0,87.84978018285031,495.47276023127574,drive,12.127239768724287,0.0,,0.0,0.0,,,,,2161065,medium
42.5,81.49108389638793,459.6097131756279,drive,47.99028682437213,0.0,,0.0,0.0,,,,,2161065,medium
69.5,77.84631453056065,439.053213952362,drive,68.54678604763802,0.0,,0.0,0.0,,,,,2161065,medium
98.0,72.4095003601383,408.3895820311799,drive,99.21041796882014,0.0,,0.0,0.0,,,,,2161065,medium
105.5,70.48374732369629,397.528334905647,drive,110.07166509435301,0.0,,0.0,0.0,,,,,2161065,medium
117.5,67.6005002805708,381.26682158241925,drive,126.33317841758075,0.0,,0.0,0.0,,,,,2161065,medium
125.0,65.6747472441288,370.40557445688637,drive,137.19442554311362,0.0,,0.0,0.0,,,,,2161065,medium
136.5,62.791500201003316,354.1440611336586,drive,153.45593886634137,0.0,,0.0,0.0,,,,,2161065,medium
144.0,60.86574716456131,343.2828140081258,drive,164.31718599187425,0.0,,0.0,0.0,,,,,2161065,medium
155.0,57.98250012143582,327.02130068489805,drive,180.578699315102,0.0,,0.0,0.0,,,,,2161065,medium
162.0,55.98629286970134,315.7626917851155,drive,191.8373082148845,0.0,,0.0,0.0,,,,,2161065,medium
173.0,53.103045826575844,299.5011784618878,drive,208.09882153811225,0.0,,0.0,0.0,,,,,2161065,medium
180.0,51.10683857484135,288.24256956210525,drive,219.35743043789478,0.0,,0.0,0.0,,,,,2161065,medium
190.5,48.22359153171587,271.9810562388775,drive,235.61894376112252,0.0,,0.0,0.0,,,,,2161065,medium
196.5,46.22738427998138,260.72244733909497,drive,246.87755266090505,0.0,,0.0,0.0,,,,,2161065,medium
207.0,43.34413723685589,244.46093401586722,drive,263.1390659841328,0.0,,0.0,0.0,,,,,2161065,medium
216.0,40.5425989932438,228.66025832189507,drive,278.93974167810495,0.0,,0.0,0.0,,,,,2161065,medium
227.0,37.35854713477874,210.7022058401521,drive,296.89779415984793,0.0,,0.0,0.0,,,,,2161065,medium
248.5,31.12807468374855,175.5623412163419,drive,332.0376587836581,0.0,,0.0,0.0,,,,,2161065,medium
254.5,30.407269723477114,171.49700124041095,drive,336.10299875958907,0.0,,0.0,0.0,,,,,2161065,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2161065,heavy
15.0,86.75953061387632,489.32375266226245,drive,18.27624733773756,0.0,,0.0,0.0,,,,,2161065,heavy
42.5,77.83827788815131,439.00788728917337,drive,68.59211271082664,0.0,,0.0,0.0,,,,,2161065,heavy
69.5,71.90935956048499,405.5687879211353,drive,102.03121207886471,0.0,,0.0,0.0,,,,,2161065,heavy
98.0,63.71693026533091,359.36348669646634,drive,148.23651330353368,0.0,,0.0,0.0,,,,,2161065,heavy
105.5,60.87253991532867,343.3211251224537,drive,164.27887487754634,0.0,,0.0,0.0,,,,,2161065,heavy
105.5,69.26773680718297,390.6700355925119,charge,164.27887487754634,47.34891047005823,60253,47.34891047005823,720.0,Phibbs Exchange,in_service_layover,69030.0,69750.0,2161065,heavy
117.5,65.0947918169525,367.134625847612,drive,187.81428462244622,47.34891047005823,,0.0,0.0,,,,,2161065,heavy
125.0,62.250401466950244,351.09226427359937,drive,203.85664619645888,47.34891047005823,,0.0,0.0,,,,,2161065,heavy
125.0,69.83965741556077,393.8956678237627,charge,203.85664619645888,90.15231402022158,60253,42.80340355016335,660.0,Phibbs Exchange,in_service_layover,72690.0,73350.0,2161065,heavy
136.5,65.66671242533029,370.36025807886284,drive,227.39205594135876,90.15231402022158,,0.0,0.0,,,,,2161065,heavy
144.0,62.82232207532805,354.3178965048502,drive,243.43441751537142,90.15231402022158,,0.0,0.0,,,,,2161065,heavy
144.0,71.47504713283449,403.11926582918653,charge,243.43441751537142,138.95368334455793,60253,48.80136932433635,780.0,Phibbs Exchange,in_service_layover,76170.0,76950.0,2161065,heavy
155.0,67.30210214260401,379.58385608428665,drive,266.9698272602713,138.95368334455793,,0.0,0.0,,,,,2161065,heavy
162.0,64.37902948833252,363.0977263141954,drive,283.4559570303625,138.95368334455793,,0.0,0.0,,,,,2161065,heavy
162.0,71.65736374799833,404.1475315387106,charge,283.4559570303625,180.0034885690731,60253,41.04980522451518,660.0,Phibbs Exchange,in_service_layover,79890.0,80550.0,2161065,heavy
173.0,67.48441875776786,380.61212179381073,drive,306.9913667752624,180.0034885690731,,0.0,0.0,,,,,2161065,heavy
180.0,64.56134610349636,364.1259920237195,drive,323.47749654535363,180.0034885690731,,0.0,0.0,,,,,2161065,heavy
180.0,69.41072028699922,391.47646241867557,charge,323.47749654535363,207.35395896402918,60253,27.350470394956062,420.0,Phibbs Exchange,in_service_layover,83730.0,84150.0,2161065,heavy
190.5,65.23777529676875,367.9410526737757,drive,347.0129062902535,207.35395896402918,,0.0,0.0,,,,,2161065,heavy
196.5,62.314702642497245,351.45492290368446,drive,363.49903606034474,207.35395896402918,,0.0,0.0,,,,,2161065,heavy
196.5,68.66289464605124,387.258725803729,charge,363.49903606034474,243.15776186407373,60253,35.80380290004456,540.0,Phibbs Exchange,in_service_layover,87210.0,87750.0,2161065,heavy
207.0,64.48994965582077,363.72331605882914,drive,387.0344458052446,243.15776186407373,,0.0,0.0,,,,,2161065,heavy
216.0,60.240657214936654,339.75730669224276,drive,411.000455171831,243.15776186407373,,0.0,0.0,,,,,2161065,heavy
216.0,72.57650660907196,409.3314972751658,charge,411.000455171831,312.7319524469968,60689,69.57419058292305,1140.0,Phibbs Exchange,in_service_layover,90870.0,92010.0,2161065,heavy
227.0,67.73195964705295,382.0082524093786,drive,438.3237000376182,312.7319524469968,,0.0,0.0,,,,,2161065,heavy
227.0,72.86369210542273,410.9512234745842,charge,438.3237000376182,341.6749235122024,50405,28.942971065205597,480.0,Burrard Station,in_service_layover,93510.0,93990.0,2161065,heavy
248.5,63.49836409651415,358.1307735043398,drive,491.1441500078626,341.6749235122024,,0.0,0.0,,,,,2161065,heavy
254.5,62.238764836588324,351.02663367835817,drive,498.24828983384424,341.6749235122024,,0.0,0.0,,,,,2161065,heavy
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2161078,medium
10.0,87.84978018285031,495.47276023127574,drive,12.127239768724287,0.0,,0.0,0.0,,,,,2161078,medium
32.5,81.49108389638793,459.6097131756279,drive,47.99028682437213,0.0,,0.0,0.0,,,,,2161078,medium
56.0,77.84631453056065,439.053213952362,drive,68.54678604763802,0.0,,0.0,0.0,,,,,2161078,medium
69.5,75.23249135339064,424.31125123312313,drive,83.28874876687686,0.0,,0.0,0.0,,,,,2161078,medium
77.90833333333333,72.99971235016535,411.71837765493257,drive,95.88162234506746,0.0,,0.0,0.0,,,,,2161078,medium
90.90833333333333,70.16976450425354,395.7574718039899,drive,111.84252819601014,0.0,,0.0,0.0,,,,,2161078,medium
112.40833333333333,63.97792718163559,360.83550930442476,drive,146.76449069557526,0.0,,0.0,0.0,,,,,2161078,medium
131.90833333333333,62.2158336492159,350.89730178157765,drive,156.70269821842234,0.0,,0.0,0.0,,,,,2161078,medium
140.90833333333333,59.95324517098728,338.1363027643682,drive,169.46369723563183,0.0,,0.0,0.0,,,,,2161078,medium
149.90833333333333,58.02749213454528,327.2750556388353,drive,180.3249443611647,0.0,,0.0,0.0,,,,,2161078,medium
172.40833333333333,51.835654811927334,292.3530931392702,drive,215.24690686072984,0.0,,0.0,0.0,,,,,2161078,medium
194.40833333333333,50.07356127950765,282.41488561642313,drive,225.18511438357692,0.0,,0.0,0.0,,,,,2161078,medium
217.90833333333333,43.881723956889715,247.49292311685798,drive,260.10707688314204,0.0,,0.0,0.0,,,,,2161078,medium
242.90833333333333,42.14497631256417,237.6976664028619,drive,269.9023335971381,0.0,,0.0,0.0,,,,,2161078,medium
267.4083333333333,35.95313898994624,202.77570390329674,drive,304.8242960967033,0.0,,0.0,0.0,,,,,2161078,medium
